State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
CA,CA-14,UNIVERSITY OF CALIFORNIA DAVIS (6494),NNA06CB48A Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",07/27/2006,07/31/2007,"Educational Institution,, Cooperative Agreement",Educational - ,40600,40600,[None Indicated],N/A,N/A,"Design and Evaluation of a Variable Stability Control System for the RASCAL Vehicle  A member of the NASA-Ames Aerospace Institute Agreemtn, as amended 12/1/71 (Red: Ed-Consortium)"
CA,CA-14,BAY AREA ENVIRONMENTAL RESEARCH INSTITUTE INCORPORATED,NNA06CB52A Modification 0 (Base Record),ARC - Ames Research Center,"Mountain View, CA (District 14)",07/27/2006,07/31/2009,"[No Vendor Indicators Found], Cooperative Agreement",Other Than Small Business - ,63581,218308,[None Indicated],N/A,N/A,KEPLER PHOTOMETRIC TEST BED: THE SEARCH FOR EXTRA-SOLAR GIANT PLANETS
CA,CA-24,QUINTRON SYSTEMS INCORPORATED,NNK06LB25P Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"Lompoc, CA (District 24)",07/27/2006,11/23/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,64348,64348,334210,N/A,N/A,Multiplexer system
CA,CA-14,SAN JOSE STATE UNIV,NNA05CP80A Modification 12,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/27/2006,12/14/2007,"Educational Institution,Minority Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,82727,0,[None Indicated],N/A,N/A,Flight Control and Autonomous Vehicle Research
CA,CA-14,LOCKHEED MARTIN CORPORATION,NNA04CF79D Modification 27,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",07/27/2006,03/31/2007,"Corporate Entity Not Tax Exempt,For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Other Than Small Business - ,93225,93225,541512,N/A,N/A,ODIN-OUTSOURCING DESTOP
CA,CA-09,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (2123),NNG05GH63G Modification 1,GSFC - Goddard Space Flight Center,"Berkeley, CA (District 09)",07/27/2006,04/14/2008,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,95723,95723,[None Indicated],N/A,N/A,TITAN: OBSERVATIONS DURING THE CASSINI ERA
CA,CA-14,ARTIUM TECHNOLOGIES,NNC05CA01C Modification 6,GRC - Glenn Research Center,"SUNNYVALE, CA (District 14)",07/27/2006,11/30/2006,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",99591,0,541710,N/A,N/A,AIRCRAFT BASED IMAGING PROBE FOR THE STUDY OF ICING ENVIRONMENTS
CA,CA-14,UNIVERSITY OF WEST FLORIDA,NNA04CK88A Modification 2,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",07/27/2006,03/31/2007,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - NRA2-38169,107000,0,[None Indicated],N/A,N/A,DETECTING CHANGES AND REPAIRING IMPERFECTIONS IN E VOLVING DATA
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AC14T Modification 2,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/27/2006,09/28/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,124981,209538,541710,N/A,N/A,AQUARIUS/SAC-D INTEGRATED INDEPENDENT REVIEW TEAM
CA,CA-29,ORBITS LIGHTWAVE INCORPORATED,NNC06CA23C Modification 2,GRC - Glenn Research Center,"PASADENA, CA (District 29)",07/27/2006,12/02/2007,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",125000,0,541710,N/A,N/A,"SBIR PHASE II WITH ORBTIS LIGHTWAVE, FOR ""ULTRA LOW NIOSE 1.03 MICRON LASER OSCILLATOR"""
CA,CA-48,SRS TECHNOLOGIES,NNC06CB84C Modification 0 (Base Record),GRC - Glenn Research Center,"Newport Beach, CA (District 48)",07/27/2006,06/25/2007,"Minority Owned,Small Business,Sub Continent Asian American Owned Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business Innovative Research,Small Business - ",192000,192000,541710,N/A,N/A,RIGIDIZED THIN FILM ANTENNA DEVELOPMENT
CA,CA-14,NATIONAL SPACE GRANT FOUNDATION,NNA05CS57A Modification 20,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/27/2006,05/31/2007,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,356167,0,[None Indicated],N/A,N/A,"A PILOT PROJECT TO EXPORT THE NASA AMES RESEARCH CENTER ""EDUCATION ASSOCIATES PROGAM"" TO ALL THE NASA CENTERS "
CA,CA-14,ARIZONA BOARD OF REGENTS UNIVERSITY OF ARIZONA,NNA04CC07A Modification 7,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/27/2006,10/31/2008,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - CAN 02-OSS-02,412152,12152,[None Indicated],N/A,N/A,AN ASTRONOMICAL SEARCH FOR THE ESSENTIAL INGREDIEN TS OF LIFE: PLACING OUR HABITABLE SYSTEM IN CONTE
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AB42T Modification 3,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/27/2006,11/30/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,500000,0,541710,N/A,N/A,DISCOVERY 2005 ANNOUNCEMENT OF OPPORTUNITY SELECTION EVALUATION
CA,CA-14,ACTEL CORPORATION,NNG06LG01P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Mountain View, CA (District 14)",07/27/2006,12/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,1192400,1192400,334413,N/A,N/A,FIELD PROGRAMMABLE GATE ARRAYS - QTY. 40
CA,CA-22,AIR FORCE UNITED STATES DEPARTMENT OF THE (9999),NND06AD20I Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/28/2006,12/31/2009,"[No Vendor Indicators Found], Intragovernmental",Other Than Small Business - ,2300000,2300000,[None Indicated],N/A,N/A,X-48B BLENDED WING-BODY
CA,CA-25,H2SCAN CORPORATION,NNC06VG97P Modification 1,GRC - Glenn Research Center,"VALENCIA, CA (District 25)",07/28/2006,09/15/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,0,0,[None Indicated],N/A,N/A,"HYDROGEN ANALYZER, MODEL 700"
CA,CA-14,SPECTRA PHYSICS INCORPORATED,NNL06AG98P Modification 0 (Base Record),LaRC - Langley Research Center,"Mountain View, CA (District 14)",07/28/2006,08/18/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,4140,4140,[None Indicated],N/A,N/A,FLASHLAMPS
CA,CA-15,CELERITY INCORPORATED (0917),NNC06VI85P Modification 0 (Base Record),GRC - Glenn Research Center,"MILPITAS, CA (District 15)",07/28/2006,09/22/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,8992,8992,[None Indicated],N/A,N/A,"FLOW COTROLLER, QUOTE W6750, FLOW CONTROLLER, SHIPPING"
CA,CA-10,VARIAN INCORPORATED,NNA06BB86P Modification 0 (Base Record),ARC - Ames Research Center,"Walnut Creek, CA (District 10)",07/28/2006,09/08/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,12870,12870,332999,N/A,N/A,WIN IR PRO UPGRADE FOR FTS-40
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNC04TA12T Modification 14,GRC - Glenn Research Center,"SAN DIEGO, CA (District 53)",07/28/2006,09/30/2006,"[No Vendor Indicators Found], Labor Hours",Other Than Small Business - ,17292,0,[None Indicated],N/A,N/A,"MISSION SAFETY, RELIABILITY AND QUANLITY ASSURANCE SUPPORT, AND RISK MANAGEMENT TRAINING TO VARIOUS PROGRAMS AND PROJECTS"
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AD07T Modification 3,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/28/2006,09/30/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,24331,0,541710,N/A,N/A,ORBITING CARBON OBSERVATORY INDEPENDENT REVIEW TEAM
CA,CA-14,LOCKHEED MARTIN CORPORATION,NNG04GK13G Modification 3,GSFC - Goddard Space Flight Center,"PALO ALTO, CA (District 14)",07/28/2006,06/14/2007,"[No Vendor Indicators Found], Grant For Research",Other Than Small Business - ,29066,0,[None Indicated],N/A,N/A,ENHANCEMENTS TO SOLORSOFT INCLUDING IMPROVED CONNECTIVITY FOR VIRTUAL SOLOAR OBSERVATORY (VSO)
CA,CA-44,ENDEVCO CORPORATION,NNC06DE06D Modification 0 (Base Record),GRC - Glenn Research Center,"SAN JUAN CAPISTRANO, CA (District 44)",07/28/2006,08/11/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,29208,29208,335999,N/A,N/A,"7240C ACCELEROMETER, 2771B-10 ACCELEROMETER"
CA,CA-14,S E T I INSTITUTE,NNA05CS63A Modification 3,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/28/2006,05/31/2008,"[No Vendor Indicators Found], Cooperative Agreement",Other Than Small Business - ,30000,0,[None Indicated],N/A,N/A,Outer Soloar System Bodies
CA,CA-14,UNIVERSITY OF LOUISVILLE (9626),NNA06CB49A Modification 0 (Base Record),ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",07/28/2006,07/31/2008,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,30000,95776,[None Indicated],N/A,N/A,NANOWIRE BASED PHOTONICS
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL06AA43T Modification 2,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/28/2006,08/31/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,37738,0,541710,N/A,N/A,KEPLER INDPENDENT REVIEW TEAM
CA,CA-09,REGENTS OF THE UNIVERSITY OF CALIFORNIA THE (2123),NNX06AD77G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Berkeley, CA (District 09)",07/28/2006,07/10/2007,"Educational Institution,Minority Institution,, Grant For Research",Educational - ,49500,49500,[None Indicated],N/A,N/A,"This project will deploy a specially developed, zero upmass, algorithmically optimized, brief (3-minute) version of the well-validated Psychomotor Vigilance Test (PVT), referred to as the ""PVT SelfTest,"" on the International Space Station (ISS), to provide astronauts with objective feedback on performance changes in vigilant attention, psychomotor speed, lapses ofattention, and impulsivity during ISS Increments 20 to 25 (N=24 astronauts). The overarching goal of the project is to establish the extent to which the PVT SelfTest can aid astronauts to objectively identify when their performance capability is degraded by various fatigue-related conditions that can occur as a result of ISS operations and time in space (e.g., acute and chronic sleep restriction, slam shifts, extravehicular activity (EVA), and residual sedation from sleep medications). Thus, the project addresses a numher of high-priority NASA Behavioral Health and Performance (BHP) research gaps including (I) identification of the best measure for assessing decrements in cognitive function due to fatigue and other aspects of spaceflight; (2) determination of an individual astronaut's vulnerability to sleep loss; (3) establishment of cognition decline or change during long-duration missions (LDM); and (4) facilitation of ways for crewrnembers and ground support to detect and compensate for decreased cognitive readiness to perform in space. The PVT SelfTest software will be deployed in an on-board computer throughout each 180-day ISS mission. Each astronaut will serve as their own control, and data will he aggregated over time for comparisons of PVT SelfTest performance relative to the presence versus absence of sleep loss and circadian disruption (e.g., slam shifts), of various work intensity conditions (e.g., EVA), of sleep medication use, and of time in mission. Astronauts will be asked to indicate the extent to which their PVT SelfTest performance feedback (via a graphical interface) was useful for assessing their performance capability and countermeasure needs. Thus the project will help astronauts objectively identify and mitigate fatigue-related performance deficits during space operations."
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNC06TA24T Modification 0 (Base Record),GRC - Glenn Research Center,"SAN DIEGO, CA (District 53)",07/28/2006,09/30/2008,"[No Vendor Indicators Found], Labor Hours",Other Than Small Business - ,50000,452414,[None Indicated],N/A,N/A,MISSION SAFETY. RELIABILITY AND QUANLITY ASSURANCE SUPPORT. AND RISK MANAGEMENT TRAINING TO VARIOUS PROGRAMS AND PROJECTS
CA,CA-14,ARIZONA BOARD OF REGENTS FOR AND ON BEHALF OF ARIZONA STATE UNIVERSITY,NNA05CV39A Modification 1,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/28/2006,12/31/2007,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,71775,0,[None Indicated],N/A,N/A,SURFACE STATES OF WURTZITE TYPE NANOWIRES
CA,CA-14,SAN JOSE STATE UNIVERSITY FOUNDATION,NNA05CP88A Modification 13,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/28/2006,12/31/2007,"Educational Institution,Minority Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,78000,0,[None Indicated],N/A,N/A,Airspace Management and Terminal Air-Traffic Modeling
CA,CA-09,REGENTS OF THE UNIVERSITY OF CALIFORNIA THE (2123),NNX06AD79G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Berkeley, CA (District 09)",07/28/2006,07/10/2008,"Educational Institution,Minority Institution,, Grant For Research",Educational - ,100000,100000,[None Indicated],N/A,N/A,BERKELEY MICROPROBE DEVELOPMENT
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AB43T Modification 9,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/28/2006,07/31/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,110435,0,541710,N/A,N/A,panel process support
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO715772 Modification 2,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 29)",07/28/2006,09/30/2008,"Federal Government,, Cost Plus Award Fee",Government - ,190818,500000,541710,N/A,N/A,CORE ENG SUPPORT
CA,CA-09,REGENTS OF THE UNIVERSITY OF CALIFORNIA THE (2123),NNG05GK85G Modification 2,GSFC - Goddard Space Flight Center,"Berkeley, CA (District 09)",07/28/2006,05/31/2008,"Educational Institution,, Grant For Research",Educational - ,200000,200000,[None Indicated],N/A,N/A,STARDUST@HOME
CA,CA-23,RAYTHEON COMPANY,NNG04HZ06C Modification 29,GSFC - Goddard Space Flight Center,"Goleta, CA (District 23)",07/28/2006,02/23/2009,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,713870,10500000,541330,N/A,N/A,"AEROSOL POLARIMETRY SENSOR (APS) FOR THE GLORY MISSION THE GLORY PROJECT IS AN EARTH SCIENCE MISSION SPONSORED BY THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION TO PROVIDE GLOBAL MAPPING OF AEROSOLS AS WELL AS TOTAL SOLAR IRRADIANCE MEASUREMENTS.  THE GLORY APS CONTRACTOR SHALL PROVIDE THE PERSONNEL, MATERIALS, EQUIPMENT, AND FACILITIES NECESSARY FOR INSTRUMENT SYSTEMS ENGINEERING, DESIGN, ANALYSIS, DEVELOPMENT, FABRICATION, ASSEMBLY, TESTING, INTEGRATION, CALIBRATION, QUALIFICATION, ACCEPTANCE, STORAGE, STORAGE TESTING OF THE APS INSTRUMENT, SUPPORT FOR THE APS INSTRUMENT INTEGRATION WITH THE SPACECRAFT, LAUNCH OPERATIONS SUPPORT AND POST LAUNCH OPERATIONS SUPPORT FOR A MINIMUM OF THREE YEARS.  THE CONTRACTOR SHALL PROVIDE REPORTING, REVIEWS, AND DOCUMENTATION OF ALL ASPECTS OF THE PROGRAM. "
CA,CA-14,UNIVERSITIES SPACE RESEARCH,NCC21426 Modification 40,ARC - Ames Research Center,"MOUNTAIN VIEW, CA (District 14)",07/28/2006,09/30/2006,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,1383384,0,[None Indicated],N/A,N/A,THE CONTINUED OPERATON OF THE RESEARCH INSTITUTE FOR ADVANCED COMPUTER SCIENCE (RIACS)
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO715824 Modification 2,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 29)",07/29/2006,06/15/2009,"Federal Government,, Cost Plus Award Fee",Government - ,29508,0,541710,N/A,N/A,JPL SCIENCE TEAM SUP
CA,CA-14,TRUSTEES OF INDIANA UNIVERSITY,NNA04CC03A Modification 6,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/29/2006,10/31/2008,"Educational Institution,, Cooperative Agreement",Educational - CAN 02-OSS-02,739886,167172,[None Indicated],N/A,N/A,INDIANA PINCETON TENNESSEE ASTROBIOLOGY INSTITUTE DETECTION OF BIOSUSTAINABLE ENERGY AND NUTRIENT
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO710889 Modification 13,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 29)",07/29/2006,09/30/2008,"Federal Government,, Cost Plus Award Fee",Government - ,3021977,0,541710,N/A,N/A,"US ROSETTA PROJ, PHASE E"
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO710896 Modification 6,NOJMO - NASA Office of JPL Management and Oversight,"Pasadena, CA (District 29)",07/30/2006,09/30/2005,"Federal Government,, Cost Plus Award Fee",Government - ,-69420,0,541710,N/A,N/A,NASA DIRECTOR ADV PLAN 
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL06AA39T Modification 2,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/31/2006,11/30/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,0,0,541710,N/A,N/A,CREW EXPLORATION VEHICLE NATIONAL ENVIRONMENTAL POLICY ACT
CA,CA-14,"HITACHI HIGH TECHNOLOGIES AMERICA, INC.",NNJ06JE02D Modification 2,JSC - Johnson Space Flight Center,"MOUNTAIN VIEW, CA (District 14)",07/31/2006,09/12/2006,"Corporate Entity Not Tax Exempt,Foreign Owned And Located,For Profit Organization,, Firm Fixed Price",Other Than Small Business - ,0,0,334516,N/A,N/A,WINDOWS UPGRADE AND SOFTWARE 
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AB41T Modification 1,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/31/2006,12/31/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,0,0,541710,N/A,N/A,SOLAR TERRESTRIAL PROBES PROGRAM INDEPENDENT REVIEW TEAM
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL06AB60T Modification 1,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/31/2006,09/30/2006,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,0,0,541611,N/A,N/A,TELECOTE COST ANALYSIS SUPPORT FOR THE JUNO ICE PROJECT
CA,CA-22,LANIER WORLDWIDE INCORPORATED,E5195D Modification 19,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,07/31/2007,"[No Vendor Indicators Found], Purchase Order",Other Than Small Business - ,0,0,[None Indicated],N/A,N/A,"SETUP IN SAP AS TO/DO WHICH IS INCORRECT, BUT IT IS CORRECTLY SETUP IN FPDS."
CA,CA-22,DEVELOPMENT ONE INCORPORATED,NND06AE97T Modification 1,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,07/31/2006,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Service Related Disabled Veteran Owned Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ",2600,2600,541310,N/A,N/A,Order from A/E contract
CA,CA-22,TRUSTED TRANSLATIONS INCORPORATED,NND06AD22P Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,08/08/2006,"Hispanic American Owned Business,Minority Owned,Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",3509,3509,541930,N/A,N/A,TRANSLATION AND INTERPRETATIONS
CA,CA-22,CONVERGINT TECHNOLOGIES LIMITED LIABILITY COMPANY,NND06AD16P Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,08/14/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,4245,4245,334310,N/A,N/A,SOFTWARE AND SUPPORT
CA,CA-30,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (6143),NNX06AB38G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"LOS ANGELES, CA (District 30)",07/31/2006,05/31/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,9700,9700,[None Indicated],N/A,N/A,INSIGHT ABOUT INDUCED STAR FORMATION: SFR IN THE SHELL SYSTEMOF EARLY TYPE GALAXIES
CA,CA-14,NETWORK APPLIANCE INCORPORATED,NNG06AL82P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Sunnyvale, CA (District 14)",07/31/2006,09/30/2007,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,13397,13397,[None Indicated],N/A,N/A,"NET APP HW SW SUPPORT (CS-S-SSP-NBD-EX) SERIAL #1027836  NET APP HW SW SUPPORT (CS-S-SSP-NBD-EX) SERIAL# 1027747 - Period of Performance 10/1/06-9/30/07, Service renewals "
CA,CA-14,FLIGHT RESEARCH ASSOCIATES,NNA06BB24T Modification 2,ARC - Ames Research Center,"Mountain View, CA (District 14)",07/31/2006,09/30/2006,"Asian Pacific American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,Veteran Owned,Women Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - ",21105,21105,488190,N/A,N/A,"No cost extension, pseudo pilots and air traffic controllers"
CA,CA-22,GRANT THORNTON LLP,NND06AD21D Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,10/02/2006,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,73488,73488,541211,N/A,N/A,
CA,CA-29,CALIF INSTITUTE TECHNOLOGY,NNG04GP12G Modification 2,GSFC - Goddard Space Flight Center,"Pasadena, CA (District 29)",07/31/2006,08/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,75168,75168,[None Indicated],N/A,N/A,UPWARD LOOKING ATMOSPHERIC SOUNDER
CA,CA-14,LOCKHEED MARTIN CORPORATION,NNG05GK46G Modification 1,GSFC - Goddard Space Flight Center,"Palo Alto, CA (District 14)",07/31/2006,05/31/2007,"[No Vendor Indicators Found], Grant For Research",Other Than Small Business - ,81224,81224,[None Indicated],N/A,N/A,FLUX TRANSPORT SOLAR CYCLE SIMULATIONS FOR TOTAL & SPECTRAL SOLAR IRRADIANCE MODELING
CA,CA-14,STANFORD UNIV,NNG04GM43G Modification 2,GSFC - Goddard Space Flight Center,"Stanford, CA (District 14)",07/31/2006,06/14/2007,"Educational Institution,, Grant For Research",Educational - ,89260,89260,[None Indicated],N/A,N/A,SEDIMENTOLOGY & IMPLICATIONS IF ARCHEAN BARITE
CA,CA-53,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,NNG04GK96G Modification 3,GSFC - Goddard Space Flight Center,"La Jolla, CA (District 53)",07/31/2006,05/31/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,101667,101667,[None Indicated],N/A,N/A,TOWARDS A QUANTITATIVE THEORY OF PARTICLE ACCELERATION IN STRONG ASTROPHSICAL SHOCKS
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AC33T Modification 3,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/31/2006,02/28/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,107974,0,541710,N/A,N/A,LIVING WITH A STAR PROGRAM INDEPENDENT REVIEW TEAM
CA,CA-29,CALIFORNIA INSTITUTE OF TECH,NAG511851 Modification 8,GSFC - Goddard Space Flight Center,"PASADENA, CA (District 29)",07/31/2006,03/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,122500,0,[None Indicated],N/A,N/A,A COMPREHENSIVE TECHNOLOGY DEVELOPMENT PROGRAM FOR  THE CONSTELLATION    MISSION HARD X-RAY TELESCOP
CA,CA-14,OPTIMAL SYNTHESIS INCORPORATED,NNA06AA06C Modification 3,ARC - Ames Research Center,"Palo Alto, CA (District 14)",07/31/2006,12/01/2007,"Minority Owned,Sub Continent Asian American Owned Business,Very Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",125000,0,541710,N/A,N/A,"SBIR 2004 PHASE II, ENTITLED ""HUMAN-AUTOMATION INTERACTION IN AEROSPACE SYSTEM:  FLIGHT-DECK INTERFACE FOR HIGH-PRECISION TAXI CONTROL"
CA,CA-14,LOCKHEED MARTIN MARITIME SYSTEMS AND SENSORS NORFOLK VA,NNG05GK33G Modification 1,GSFC - Goddard Space Flight Center,"Palo Alto, CA (District 14)",07/31/2006,05/31/2007,"[No Vendor Indicators Found], Grant For Research",Other Than Small Business - ,146054,146054,[None Indicated],N/A,N/A,MAGNETIC FIELDS INTERACTING WITH LARGE-SCALE FLOWS.
CA,CA-36,PHYSICAL OPTICS CORPORATION,NNG06CA09C Modification 2,GSFC - Goddard Space Flight Center,"Torrance, CA (District 36)",07/31/2006,12/13/2007,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business Innovative Research,Small Business - ",150000,0,541710,N/A,N/A,sbir phase 2 award for research effort entitled: 3d multichannel networked visualization system for national lambdarail
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AC37T Modification 3,LaRC - Langley Research Center,"San Diego, CA (District 53)",07/31/2006,11/30/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,150457,0,541710,N/A,N/A,NAVIGATOR PROGRAM EXTERNAL INDEPENDENT READINESS BOARD
CA,CA-22,SCIENTIFIC & COMMERCIAL SYSTEM,NND04AB26C Modification 15,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,217276,0,561210,N/A,N/A,LOGISTICS MANAGEMENT SERVICES AT NASA DFRC
CA,CA-14,LOCKHEED MARTIN CORPORATION,NNG04HZ65C Modification 12,GSFC - Goddard Space Flight Center,"Palo Alto, CA (District 14)",07/31/2006,01/31/2007,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,384000,384000,334511,N/A,N/A,goes-r solar imaging suite
CA,CA-22,SCIENTIFIC & COMMERCIAL SYSTEM,NND04AB26C Modification 16,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",07/31/2006,07/31/2009,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,404419,0,561210,N/A,N/A,LOGISTICS MANAGEMENT SERVICES AT NASA DFRC
CA,CA-14,UNIVERSITY OF CALIFORNIA DAVIS (6494),NNA06CB48A Modification 2,ARC - Ames Research Center,"Moffett Field, CA (District 14)",08/01/2006,07/31/2007,"Educational Institution,, Cooperative Agreement",Educational - ,-4000,-4000,[None Indicated],N/A,N/A,"Design and Evaluation of a Variable Stability Control System for the RASCAL Vehicle  A member of the NASA-Ames Aerospace Institute Agreemtn, as amended 12/1/71 (Red: Ed-Consortium)"
