Year,State,District,Contractor,Contract,Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,CA,CA-16,Seti Institute,80NSSC19M0121,Modification P00011,NSSC - NASA Shared Services Center,"MOUNTAIN VIEW, CA (District 16)",02/10/2025,03/28/2026, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"There is an increasing need for highly accurate rovibrational line lists (including infrared intensities) of small molecules that are common in various SOLAR system planet and moon environments, brown dwarfs, the interstellar medium (ism), and exoplanet atmospheres.[1] this is being driven BY the availability of ever increasingly high-resolution telescopes and instruments, including space-based such AS jwst and wfirst, plane-based such AS SOFIA, and ground based such AS alma and several planned extremely large telescopes. in order to maximize the scientific return for these missions, the line lists need to provide both accurate line positions and line strengths AS well AS being complete enough to be able to describe the large temperature extremes of the different environments. one such molecule is ammonia, which widely exists in the ism, brown dwarfs, and h2 & he dominated exoplanetary atmospheres,[1] and thus will be an important diagnostic molecule in the characterization of environments and exoplanet atmospheres. the existing spectral databases for nh3 and its isotopologues, hitran [2,3,4] and exomol (byte) [5,6], are not sufficiently complete or accurate to characterize the environments where nh3 is present. building on our previous work on nh3[7,8,9,10] and subsequent work on other molecules [11,12,13,14,15,16] AS well AS additional experimental data, we will generate accurate and complete line lists for nh3 and its d & 15n isotopologues. these line lists will be invaluable in modeling the ism and exoplanetary atmospheres of various celestial objects. the spectral library and data products will be made available to the astrophysical communities."
2025,CA,CA-18,San Jose State University Research Foundation,80NSSC22M0107,Modification P00008,NSSC - NASA Shared Services Center,"SAN JOSE, CA (District 18)",06/09/2025,05/31/2027, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Foundation, Nonprofit Organization","$213,294",$0,[None Indicated],,,,Astronomical infrared bands AS calibrated probes of astrophysical conditions in the jwst&#8208era with the NASA ames PAH IR spectroscopic database
2025,CA,CA-16,Bay Area Environmental Research Institute,80NSSC24M0065,Modification P00010,NSSC - NASA Shared Services Center,"MOUNTAIN VIEW, CA (District 16)",07/09/2025,12/26/2026, Cooperative Agreement,"Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$232,471",$0,[None Indicated],,,,"Nnh22zda001n-icar, nh22zda001n-cdap, jwst, ppbe-2018, SOFIA, nnh20zda001n-ew,nnh20zda001n-APRA from molecules to exoplanets: the foundations of astrobiology"
2025,CA,CA-12,"Regents Of The University Of California, The",80NSSC25M7113,Modification 0 (Base Record),NSSC - NASA Shared Services Center,"BERKELEY, CA (District 12)",06/17/2025,02/25/2028, Cooperative Agreement,"Educational - 1862 Land Grant College, Educational Institution, Minority Institution, Other Not For Profit Organization","$48,009","$184,110",[None Indicated],,,,"We will use infrared spectrometers on NASA's Infrared Telescope Facility (IRTF/ishell) and at the keck observatory (keck/ nirspec). our simultaneous ground-based observations will directly support the microwave radiometer (mwr) and jovian infrared auroral mapper (jiram) on the juno Spacecraft. saturn observations will trace the evolution of atmospheric properties following major convective storms in 2011 and 2018. the proposed work will allow comparative studies of giant planet meteorology and cloud physics, enhance the science return of the juno and cassini missions, and complement jwst observations obtained in 2022."
2025,NY,NY-19,"Cornell University, Inc",NNX17AL71A,Modification 7,NSSC - NASA Shared Services Center,"ITHACA, NY (District 19)",05/08/2025,05/22/2024, Cooperative Agreement,"Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College, Veterinary College","$-330,644","$-330,644",[None Indicated],,,,"Interdisciplinary scientist for astrobiology, phase e plans and budget, james webb space telescope"
2025,AZ,AZ-04,Arizona State University,80NSSC18K0200,Modification P00008,NSSC - NASA Shared Services Center,"TEMPE, AZ (District 04)",03/28/2025,09/15/2026,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Unsolicited, interdisciplinary scientist, implementation plan in response to jwst gto phase e funding call, james webb telescope"
2025,AZ,AZ-02,Northern Arizona University,80NSSC18K0349,Modification P00012,NSSC - NASA Shared Services Center,"FLAGSTAFF, AZ (District 02)",12/20/2024,01/02/2024,"Grant, Grant For Research","Educational - Educational Institution, School Of Forestry, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"NASA s kepler mission has revealed that worlds with sizes between those of earth and neptune are extremely common. whether these planets are rocky with secondary atmospheres influenced BY geophysical processes (i.e., super-earths) or have thick atmospheres of heavily metal-enriched SOLAR gas (i.e., mini-neptunes) remains an open question. in reality, these ubiquitous planets likely present a huge range of atmospheric types and (if applicable) surface conditions. however, there does not exist a systematic exploration of the range of atmospheric and surface conditions for planets spanning the terrestrial to gaseous regimes. without such an exploration, we remain in the dark AS to what the spectral discriminants are for distinguishing these different types of worlds, be it through transit, emission, or reflection spectroscopy. thus, we DO not yet know the extent to which future exoplanet-themed missions will be able to distinguish and characterize super-earths and mini-neptunes. we propose to use a trusted exoplanet climate model to explore a wide range of planet types and associated atmospheric states. from our grid of forward-modeled exoplanet climates, we will produce (and distribute) a large collection of transit, emission, and reflection spectra. finally, BY employing our group's state-of-the-art retrieval tools, we will explore key spectral discriminants and observables for super-earth and mini-neptune exoplanets. these retrieval studies will identify ideal observing strategies for NASA s jwst, and will investigate the extent to which direct imaging CAN be used to spectrally characterize small worlds. our direct imaging studies come at a critical time, AS, without our work, habex, luvoir, and wfirst-rendezvous would all be competed in the 2020 decadal survey with no clear studies of how effective these missions could be at characterizing the atmospheres of some of the most common planet types in the galaxy. our proposed work is relevant to both NASA s strategic plan and to the exoplanet research program. we AIM to shed light on new and exciting categories of planets that span a range of atmospheric and (potentially) surface conditions that are relevant to the origin and evolution of life. additionally, learning to distinguish mini-neptunes from super-earths is a key step towards developing techniques to identify potentially habitable exoplanets. these themes work to meet NASA s strategic plan objective 1.6 ( discover how the universe works, explore how it began and evolved, and search for life on planets around other stars ). our proposed work also supports the exoplanet research program s goal of understanding exoplanetary systems, and meets the program s expectations of research that (1) helps to  exoplanet candidates that would be valuable targets for future NASA observatories, (2) develops ideas related to the observational characterization of exoplanets and their atmospheres with ties to planned and future NASA observatories, and (3) aims to understand key physical and chemical processes related to exoplanet atmospheres."
2025,WA,WA-07,University Of Washington,80NSSC18K0829,Modification P00013,NSSC - NASA Shared Services Center,"SEATTLE, WA (District 07)",02/27/2025,05/31/2025,"Grant, Grant For Research","Educational - Educational Institution, Local Government, State Controlled Institution of Higher Learning, US Government Entity",$0,$0,[None Indicated],,,,"To enable and advance NASA s search for life beyond the SOLAR system, the virtual planetary laboratory team will focus on a compelling scientific question:  how DO we recognize whether an exoplanet CAN or does support life?  in advance of challenging observations, the vpl will combine scientific models, observations, and field and laboratory data from many disciplines to explore how a planet becomes and remains habitable, and identify new biosignatures in the context of their environments. this research will inform target selection for jwst from k2, TESS, and ground-based exoplanet discoveries help observers recognize the signs of planetary habitability and life and inform upcoming NASA missions that will observe terrestrial exoplanets such AS jwst, and the habex, ost and luvoir mission concepts. five research tasks will address our scientific question. tasks a-d provide a suite of self-consistent planetary environments based on data and models that are validated against SOLAR system planets. these planetary environments are then input to task e, to simulate planetary observations and determine the detectability of signs of habitability and life. task a: SOLAR system analogs for exoplanets. we will use observations and atmospheric models of earth and venus, AS well AS realistic simulations of the distant SOLAR system and other planetary systems, to explore processes and remote-sensing discriminants relevant to habitable environments, biosignatures, and false positives. task b: the earth through time. we will undertake an interdisciplinary synthesis of field, laboratory and modeling efforts to constrain environmental, ecological, and remotely observable parameters of early earth and similar exoplanets around other stars, AS a function of dominant metabolism. task c: the habitable planet. we will develop and use coupled stellar, orbital, interior and 1-d to 3-d atmospheric models to explore terrestrial exoplanet formation, dynamics, composition, atmospheric evolution and habitability. these analyses will inform habitability assessments to prioritize promising exoplanets for biosignature searches. task d: the living planet. we will integrate field and laboratory research with coupled chemical, climate and ecosystem models to explore the nature and detectability of biosignatures for different geochemical and stellar environments. we will identify new remotesensing atmospheric, surface and temporal biosignatures and their false positives and negatives, and quantify the environmental limits to photosynthetic productivity. task e: the observer. we will combine observations, analysis techniques and simulations to improve the detection and characterization of potentially habitable exoplanets. we will improve retrieval of planetary properties from exoplanet mapping and from direct imaging, transit transmission, and high-resolution spectroscopy. our analyses will determine optimal measurements and observation strategies for terrestrial exoplanet characterization. the proposed effort benefits astrobiology and the nai with a proven, productive, interdisciplinary science team whose research addresses key astrobiology program goals, including  constructing Habitable Worlds ,  identifying, exploring and characterizing environments for habitability and biosignatures  and  the coevolution of life and the physical environment.  the uw s astrobiology dual-title phd program and our astrobiology research opportunities for minority undergraduates strongly support the training of the next generation of astrobiologists. our team members will continue to provide key scientific leadership for relevant NASA missions. the vpl will leverage the massively interdisciplinary collaboration enabled BY the nai to provide a unique synthesis of NASA planetary and earth science mission data, modeling and retrieval techniques that inform and support NASA astrobiology and astrophysics mission objectives."
2025,CA,CA-04,"University Of California, Davis",80NSSC19K0303,Modification P00007,NSSC - NASA Shared Services Center,"DAVIS, CA (District 04)",12/20/2024,12/31/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization, Veterinary College","$-107,165","$-107,165",[None Indicated],,,,"The interaction of Ultraviolet (UV) radiation with molecular matter plays a major role in the physics and chemistry of interstellar clouds, protoplanetary disks (ppds), and photon-dominated regions (pdrs), influencing their thermal state and chemical evolution. in particular, vacuum UV (vuv, 100-200 nm) radiation breaks apart small molecules into highly reactive atomic fragments, some of them metastable with large amounts of internal energy and long lifetimes, that spur further chemical reactions and transfer energy into the surrounding material. accurate knowledge of the rates of these fragmentation processes and their products is critical for understanding the physical and chemical evolution of matter in space, particularly in regions illuminated BY nearby bright stars, such AS ppds. in this proposal, we focus on three transient diatomic molecules: c2, ch, and CS, all of which have been observed in the interstellar medium (ism) using vuv spectrometers aboard the hubble telescope, but none of which have sufficiently accurate laboratory data available to enable quantitative interpretation of the astronomical observations. AS sources of atomic carbon, hydrogen, and sulfur, their photochemistry potentially plays a major role in the evolution of the ism. for each molecule, we have two central objectives: 1.) to measure state-selected vuv photodissiciation cross sections and atomic product branching ratios. these challenging measurements are made possible BY the unique, state-of-the-art two-color vuv-vuv velocity map imaging instrumentation available at uc davis. this instrumentation has been successfully employed to perform similar measurements on the stable diatomic molecules co, n2, and o2, and is now equipped to study transient molecules BY use of laser ablation/UV photodissociation production sources. 2.) to perform new ab initio calculations (at the mrcisd+q level of theory) of the electronic states involved in these processes together with nonadiabatic and spin-orbit coupling parameters for modeling the dissociation. these calculations will aid interpretation of the laboratory data, and will make predictions beyond the experimentally accessible conditions. expected outcomes of the proposed investigation consist of spectroscopic data that CAN be directly used to interpret vuv observations with the hubble space telescope, and photodissociation cross sections and branching fractions that CAN be incorporated to yield more powerful and predictive astrophysical models of the ism, pdrs, and ppds. interpretation of future james webb space telescope observations of ppds in the mid-IR will depend on accurate photochemical models because vuv radiation from the star heavily influences the species present in the disk. other NASA missions, such AS herschel (thz) and spitzer (mid-IR) observations of pdrs, will likewise benefit from improved photochemical models AS the consequences of vuv photochemistry are observed across the electromagnetic spectrum. the proposed laboratory measurements and ab initio calculations will be completed over the course of four years BY two graduate students pursuing a ph.d. degree in chemistry at uc davis. over the course of the project, they will receive extensive training and mentorship from the PI and co-is in modern techniques in laboratory astrophysics and ab initio quantum chemistry, AS well AS the connections between laboratory astrophysics, theory, and astronomical observations."
2025,MD,MD-04,University Of Maryland,80NSSC19K0573,Modification P00006,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",02/20/2025,02/24/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-34,$-34,[None Indicated],,,,"The goal of this project is to provide comprehensive, easy-to-use, public on-line tools that enable an understanding of the interaction of the light of young, luminous, massive stars with the gas and dust in the milky way and in other galaxies. wits: the web infrared toolshed (http://dustem.astro.umd.edu) is an on-line analysis suite for infrared and submillimeter line and continuum observations obtained BY NASA astrophysics space missions. wits has two major parts: pdrt for the analysis of photodissociation region (PDR) line emission and dirt for the analysis of dust continuum emission. this proposal seeks to carry out major upgrades and enhancements to the pdrt portion of wits such AS allowing image data AS inputs, inclusion of the latest PDR and dust emission models, adding additional spectral lines AS observed in recent missions, expanding the database of pre-run PDR models over a wider range of parameter space, and adding the ability for users to run the PDR codes from their web browsers. the tools find the best-fit models to the observations and provide insights into the physical conditions and chemical makeup of the gas and dust. the upgraded wits will enable the analysis of a host of past, current, and future NASA missions including ISO, spitzer, hershel, sto, SOFIA, swas, and jwst."
2025,IL,IL-13,University Of Illinois,80NSSC19K1242,Modification P00008,NSSC - NASA Shared Services Center,"URBANA, IL (District 13)",04/28/2025,06/24/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Understanding the formation and evolution of galaxies over cosmic time is one of the foremost goals of astrophysics and cosmology today. the cosmic star formation rate has undergone a dramatic evolution over the course of the last 14 billion years, and dustobscured star forming galaxies (dsfgs) are a crucial component of this evolution. a variety of important, bright, and unextincted diagnostic lines are present in the FAR-infrared (FIR) which CAN provide crucial insight into the physical conditions of galaxy evolution, including the instantaneous star formation rate, the effect of agn feedback on star formation, the mass function of the stars, metallicities, and the spectrum of their ionizing radiation. FIR spectroscopy is technically difficult but scientifically crucial. the FIR waveband is impossible to observe from the ground, and spans a crucial gap in the spectroscopic coverage between the atacama large millimeter/submillimeter array (alma) in the sub/mm, and the james webb space telescope (jwst) in the mid-IR. stratospheric balloons offer a platform which CAN outperform current instrument sensitivities and are the only way to provide large-area, wide bandwidth spatial/spectral mapping at FIR wavelengths. .we propose an aggressive program of instrumentation development and experimental study called the spectroscopic terahertz airborne receiver for FAR-infrared exploration (starfire), with the goal of demonstrating the key technical milestones necessary for FIR spectroscopy. starfire will provide a technological stepping stone to the future space-borne instrumentation such AS the origins space telescope (ost, formerly the FAR-IR surveyor) or a probe mission. starfire will address the two key technical issues necessary to achieve this: 1) low-emissivity, high-throughput telescope and spectrometer optics for the FIR 2) background-limited detectors in large format arrays, scalable to &gt;10,000 pixels. we will DO this BY constructing an INTEGRAL-field spectrometer from 240 - 420 microns coupled to a 2-meter low-emissivity carbonfiber telescope. the development of the optics will utilize the capabilities of the arizona steward observatory mirror lab and the unique expertise of our spectroscopic experts to create high-throughput optics. for the detectors, we will leverage the highly advanced development work of the caltech / JPL group to develop and field kinetic-inductance detectors (KIDS). KIDS represent the most promising route to economical, large format submillimeter detector arrays. .in addition to the development and demonstration of crucial technologies for the FIR, starfire will perform groundbreaking science. we will survey two 0.1 square degree fields centered on goods-s and the south pole telescope deep field, both of which have rich ancillary data. scientifically, we will: 1) obtain spectroscopic line detections of ~100 galaxies in the atomic fine structure lines [cii](158 microns) (at 0.5&lt;z&lt;1.5), [nii](205 microns) (at 0.2&lt;z&lt;1 ), [OI](63 microns) (at 2.8&lt;z&lt;5.7 ) and [oiii](88 microns) (at 1.7&lt;z&lt;3.8) 2) establish the mean star formation rate (proportional to [cii] luminosity), metallicities (proportional to the [cii]/[nii] ratio), and agn content (proportional to the [oiii] luminosity) of galaxies using a stacking analysis of known sources in the field 3) produce deep maps of the 3d structure of the universe BY redshift tomography (''intensity mapping'') with [CI], and [cii] x [nii] cross-spectra, to constrain the cosmic star formation history at cosmic noon, and lay the important groundwork for extending this technique to even higher redshifts to eventually explore the epoch of reionization. .we note there is significant discovery potential with starfire, since it will be probing an under-explored wavelength range with unprecedented sensitivity using a new astrophysical technique. starfire is critical to the NASA roadmap of developing technologies for a future FIR space mission. ."
2025,MD,MD-07,"Association Of Universities For Research In Astronomy, Inc.",80NSSC20K0586,Modification P00006,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",07/18/2025,11/30/2026,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$91,792",$0,[None Indicated],,,,Jwst telescope scientist investigation single-source
2025,FL,FL-10,"University Of Central Florida Board Of Trustees, The",80NSSC21K0396,Modification P00004,NSSC - NASA Shared Services Center,"ORLANDO, FL (District 10)",03/20/2025,01/31/2026,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Other Not For Profit Organization, State Controlled Institution of Higher Learning",$0,$0,[None Indicated],,,,"The imminent launch of the james webb space telescope in collaboration with the very and extremely large ground-based telescopes is expected to revolutionize our understanding of exoplanet atmospheres. for the FIRST time we will have ACCESS to high resolution, broad wavelength-coverage observations of exoatmospheres, with unprecedented high signal-to-noise-ratios (SNR). this will allow us to constrain the atmospheric properties of exoplanets, such AS their composition and cloud content and their temporal evolution for the FIRST time and open a new window in the study of exoatmospheres. experience from our own SOLAR system though, suggests that flux only observations suffer from degeneracies, and ground- and space based polarimetry observations from the current and future telescopes (with instruments such AS spirou, crires+, hispec and pollux to name a few) will be needed to break those degeneracies. a number of exoatmospheres have been observed to date that show significant polarization, and even polarized rotational variability. however, no grid of models exists to date that allows us to characterize high-resolution spectropolarimetric observations. we propose to create the FIRST grid of high-resolution polarimetric spectra of directly imaged exoplanets. for the creation of the grid we will use a state-of-the-art code that CAN calculate in a self-consistent way the temperature-pressure and composition profile and cloud profiles of an atmosphere of any arbitrary composition and then will calculate its full spectropolarimetric signal. we will then use an instrument simulator (psisim) on our models to test the detectability of spectral features BY current and future ground- and space-based instruments. psisim is a python-based instrument simulator with a flexible framework, built for translating theoretical spectra and polarized spectra into SNR estimates based on bulk instrument properties. it currently INCLUDES modes for hispec, modhis and has plans to EXPAND to more instruments in the NEAR future. finally, we will invert the modeled  observed  spectra to create the FIRST retrieval algorithm for polarimetric observations of exoplanet atmospheres. we will test our retrieval algorithm on existing polarimetric observations of exoatmospheres that our team has ACCESS to. our proposed research will create a powerful suite of tools to characterize the spectropolarimetric signal of imaged exoplanets and uniquely complement current characterization tools, allowing us to break degeneracies on the characterization of existing and future exoatmosphere spectropolarimetric observations. our proposed research will, e.g., enable us to characterize the microphysical properties of clouds on directly imaged exoplanets, accurately constrain their cloud top pressures and break degeneracies in the location of clouds in exoatmospheres that flux-only observations have. our proposed research will finally enable the strategic planning of observations of directly imaged planets, and the designing of future space telescopes. the proposed research aims to create a suite of tools that will help the community characterize and understand the physical processes that govern exoplanet atmospheres and is thus directly relevant to the NASA xrp call."
2025,NY,NY-12,"American Museum Of Natural History, The",80NSSC21K0636,Modification P00005,NSSC - NASA Shared Services Center,"NEW YORK, NY (District 12)",08/18/2025,08/31/2026,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,"M dwarfs are the most common and longest-lived stars in the galaxy, and they host some of the most exciting planetary systems discovered so FAR. the Transiting Exoplanet Survey Satellite (TESS) and the james webb space telescope (jwst) are targeting m dwarfs in particular, to search for rocky planets in habitable zones and to study their atmospheres. the ages of m dwarfs would allow us to study the formation and evolution of rocky worlds and would provide context for atmospheric models. although the ages of planet hosts are fundamental measurements for planetary characterization, m dwarf ages are extremely difficult to measure.  gyrochronology , the method of using rotation periods to age-date stars, could provide m dwarf ages with uncertainties AS small AS 10-20%. however, the gyrochronology relations are not yet calibrated for such low-mass stars. TESS archival data provide a new opportunity to measure the rotation periods of thousands of m dwarfs, and to use them to calibrate gyrochronology with galactic kinematics. we propose to 1) produce a catalog of 300,000 new rotation periods, including around 160,000 m dwarf periods, from archival TESS data, 2) calculate 3d velocities and kinematic ages for these stars, and 3) use these rotation periods and ages (combined with data from the kepler, k2 and mearth surveys) to extend the gyrochronology relations into the m dwarf regime. we will calibrate a gaussian process gyrochronology model. this will be the FIRST empirical gyrochronology relation that is flexible enough to capture the complexities of stellar spin-down and is suitable for fgkm dwarfs of all ages. AS a secondary goal, we will use this new rotation period catalog to investigate the origin of a mysterious, thin gap in the distribution of rotation periods, that was revealed BY kepler data. our new m dwarf rotation periods will reveal whether the gap extends into the fully convective regime, (m &lt; 0.35m.), providing fundamental clues to its origin. these goals are achievable because we CAN measure long rotation periods from TESS data. our detrending pipeline is purpose-built to preserve long-term stellar variability in TESS data. without such tools it is only possible to measure rotation periods up to 15 days (even for stars in TESS s continuous viewing zones), but most m dwarfs have rotation periods longer than 30 days. we have established the core functionality of our pipeline, but will make further improvements to it, including optimizing it for faint targets and crowded regions. our code will be packaged, tested, licensed AS open-source, and hosted on github, pypi and zenodo, with full documentation on readthedocs.io. this code will allow the community to apply the following steps of our pipeline to any TESS target: extract detrended light curves from TESS full frame images, clean them and stitch sectors together, apply multiple period detection algorithms (including gaussian process regression, phase-dispersion minimisation, autocorrelation functions and lomb-scargle periodograms), and infer ages with our new gyrochronology relation. outside of the rotation catalog we publish, we expect a further three million fgk stars in TESS cycles 1 and 2 to have rotation periods and ages measurable with our pipeline. these stars will not be included in our catalog, but the code we provide will allow the community to ACCESS their ages and rotation periods independently."
2025,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC21K1207,Modification P00001,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",05/12/2025,05/25/2024,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$-49,$-49,[None Indicated],,,,"The proposed work will conduct numerical modeling and theoretical research on the atmospheres of sub-neptune exoplanets, which are both common and amenable targets for the james webb space telescope."
2025,CA,CA-16,Seti Institute,80NSSC21K1466,Modification P00006,NSSC - NASA Shared Services Center,"MOUNTAIN VIEW, CA (District 16)",06/09/2025,07/05/2026,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,Molecular BEAM gas-ice-grain astrochemistry in support of the jwst mission.
2025,CO,CO-02,"Regents Of The University Of Colorado, The",80NSSC22K0232,Modification P00005,NSSC - NASA Shared Services Center,"BOULDER, CO (District 02)",01/03/2025,11/22/2025,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Our goal is to build the FIRST multi-object spectrograph (mos) suitable for deployment on a suborbital (or space-based platform) using a digital micromirror device (dmd) and evaluate the suitability of these spectrographs for future missions, with a focus on the Ultraviolet regime (100   200 nm). highly multiplexed space-based spectroscopy is an essential capability of a large number of proposed missions and mission concepts, from flaghship (e.g. hab-ex, luvior) to probe class (e.g. spherex, ATLAS), with goals ranging from deep observations of dense fields to all-sky spectroscopic surveys. to date, slitless spectroscopy has been the only type of multi-object spectroscopy performed with space-based telescopes. the nirspec instrument on the james webb space telescope will be the FIRST space-based mos with the ability to select multiple targets of interested and block UN-wanted sources. nirspec uses microshutter arrays (msas), which were developed BY NASA specifically for it. at this time, msas are the only sufficiently mature technology for space-based multi-object spectroscopy. msas hold several key advantages (e.g. transmissive at all wavelengths, large usable area), however they are expensive and not widely available. an alternative technology to microshutter arrays are digital micromirror devices (dmds): a commercial product, originally developed for the TV and projector market BY texas instruments. dmds consist of a large number of small mirrors (common formats are 768 x 1024 mirrors and 1080 x 2048 mirrors), that CAN be tilted, independently, bi-directionally away from the normal orientation. dmds are a mature, inexpensive, and extremely reliable product. several multi-object spectrographs designed for ground-based telescopes have been built (ritmos, irmos) or are in construction (samos, batman). in previous work, we have shown that dmds are suitable for operation in space. dmds are not particularly sensitive to the radiation environment of space or the mechanical stresses experienced during launch. these devices CAN operate in a vacuum and over a wide temperature range (72 k   400 k). although commercially available dmds are designed for use in the visible regime, we have shown that their use CAN be extended into the nuv range (BY replacing the protective borosilicate window with UV-transparent materials) or the fuv range (BY re-coating the mirror surface with advanced fuv coatings, such AS AL/lif). in this work, we focus on the development of a flight-suitable mos for the FAR Ultraviolet regime, using digital micromirror devices (dmds). the FIRST immediate goal of this work is to build a dmd-based mos for the fuv range and characterize its optical performance. then, we will retrofit this prototype for operation in the nuv/optical range and fly it AS a secondary payload on our sounding rocket, infuse. this would be the FIRST time a dmd-based instrument is flown on a suborbital or space-based platform. this achievement will advance our larger, long-term effort to develop the spectroscopic Ultraviolet multi-object observatory (sumo)   a mission concept with a dmd-based mos AS the primary scientific instrument. in parallel, we will continue our previous efforts to develop coating techniques for the fuv regime, for monolithic optics (mirrors, gratings), AS well AS for more complex segmented optics and opto-mechanical devices. the proposed work leverages the previous successes of several NASA SAT programs aimed at developing dmds for use in space and the development of advanced mirror coatings for the fuv regime. a rigorous characterization of a dmdbased spectrograph in the fuv and a successful demonstration of a dmd-based flight instrument are two critical milestones on the path towards dmd-based instruments for spacebased missions across the full gamut of NASA s mission portfolio."
2025,CA,CA-39,Regents Of The University Of California At Riverside,80NSSC22K0235,Modification P00003,NSSC - NASA Shared Services Center,"RIVERSIDE, CA (District 39)",03/03/2025,12/31/2025,"Grant, Grant For Research","Educational - 1862 Land Grant College, Corporate Entity Tax Exempt, Educational Institution, Hispanic Servicing Institution, Nonprofit Organization",$0,$0,[None Indicated],,,,"A key goal of exoplanet science is the characterization of terrestrial exoplanet atmospheres, for which the most compelling targets include the trappist-1 system. the 7 terrestrial planets of trappist-1 are uniquely accessible to atmospheric characterization due to the proximity and small size of trappist-1. these worlds receive diverse stellar irradiation, providing an exceptional opportunity for comparative planetology [106]. consequently, trappist-1 is a high-priority observational target for upcoming facilities like the james webb space telescope (jwst). notably, multiple approved jwst programs target the atmospheres of the trappist-1 worlds. our proposal aligns with the exoplanets research program goal of exploration of the chemical...processes of exoplanets (including...their...atmospheres) . our work addresses objective 1.1 searching for life elsewhere of the 2018 NASA strategic plan, the  laboratory measurements and ab initio calculations  overarching challenge in the 2018 NAS exoplanet science strategy, and the community mandate for better exoplanet model inputs [26,27]."
2025,AZ,AZ-07,Planetary Science Institute,80NSSC22K0317,Modification P00005,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",02/12/2025,01/14/2026,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$163,626",$0,[None Indicated],,,,"We will observe 38 uhjs using three sites in the northern and southern hemisphere, using mostly moderate-aperture, roboticized telescopes to acquire hundreds of transits with midtimes accurate to 1-2 minutes. we will update the transit ephemerides, so that future transits may be more accurately predicted. combining four years of new data with literature data will give most of our target uhjs 10+ years of observations, which we will search for deviations from constant periods. if wasp-12 b is typical, we would expect some of the population we observe to have detectable orbital decay during the course of this proposal. if none is detected, then we CAN place constraints on the allowed $q_/star^/PRIME$ value, providing the FIRST empirical estimate of this fundamental property for a broad range of stars hosting uhjs. we will monitor a population of bright (v&lt;13), deep (&gt;0.9/%), transiting ultra-hot-jupiters for deviations from constant period. this population is extremely valuable for many future research projects, including (but not limited to): high-precision atmospheric observations, possibly of escaping atmospheres, with jwst and other telescopes theoretical modeling of how q_*' varies with planetary and stellar properties and investigations into the formation and evolution of systems with giant, close-in planets. this proposal directly addresses three of the four xrp goals: (1) ""detection of exoplanets and/or ation of exoplanet candidates"" (2) ""observational characterization of exoplanets, their atmospheres, their interactions with their host stars, or specific host star properties that directly impact our understanding of exoplanetary systems"" and (4) ""improvements to our understanding of the origins of exoplanetary systems."
